clade_name	clade_taxid	Abx-1_counts	Abx-1_coverage	Abx-1_relative_abundance	Abx-2_counts	Abx-2_coverage	Abx-2_relative_abundance	Abx-3_counts	Abx-3_coverage	Abx-3_relative_abundance	Abx-4_counts	Abx-4_coverage	Abx-4_relative_abundance	Abx-5_counts	Abx-5_coverage	Abx-5_relative_abundance	Het-1_counts	Het-1_coverage	Het-1_relative_abundance	Het-2_counts	Het-2_coverage	Het-2_relative_abundance	Het-3_counts	Het-3_coverage	Het-3_relative_abundance	Het-4_counts	Het-4_coverage	Het-4_relative_abundance	Het-5_counts	Het-5_coverage	Het-5_relative_abundance	Homo-1_counts	Homo-1_coverage	Homo-1_relative_abundance	Homo-2_counts	Homo-2_coverage	Homo-2_relative_abundance	Homo-3_counts	Homo-3_coverage	Homo-3_relative_abundance	Homo-4_counts	Homo-4_coverage	Homo-4_relative_abundance	Homo-5_counts	Homo-5_coverage	Homo-5_relative_abundance
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA3818;s__UBA3818 sp910578255	2|1239||||||	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4362.0	0.00197	0.00425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__UBA644;g__;s__	2|1239||||||	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40420.0	0.02136	0.05355	46737.0	0.02469	0.05673	37826.0	0.01999	0.05717	42965.0	0.0227	0.07374	9027.0	0.00477	0.01088	30705.0	0.01622	0.035	101203.0	0.05347	0.1353	61417.0	0.03245	0.10021	152611.0	0.08063	0.18334	55420.0	0.02928	0.09582
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__BX12;s__BX12 sp009911365	2|1239|186801|186802|||1898207|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89554.0	0.02198	0.04741	61634.0	0.01512	0.03827	1869.0	0.00046	0.00142	93371.0	0.02291	0.0521	43693.0	0.01072	0.03508
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Emergencia;s__Emergencia sp009935805	2|1239|186801|186802|543314|1926556|2304570|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4913.0	0.00184	0.00396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Emergencia;s__Emergencia sp009936045	2|1239|186801|186802|543314|1926556|2304569|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21676.0	0.00696	0.01761	159527.0	0.05123	0.1582	13448.0	0.00432	0.00982	13954.0	0.00448	0.01466
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma sp910588185	2|1239||||||	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	761.0	0.00033	0.00083	0.0	0.0	0.0	0.0	0.0	0.0	88.0	4e-05	0.00013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__Scatovivens;s__	2|1239|186801|186802|186803|||	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37289.0	0.01292	0.0327	0.0	0.0	0.0	514.0	0.00018	0.00041	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_B;c__Dehalobacteriia;o__UBA4068;f__UBA5755;g__Avidehalobacter;s__	2|1239||||||	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61404.0	0.02608	0.06538	95194.0	0.04043	0.09287	41666.0	0.01769	0.05061	63667.0	0.02704	0.08783	95141.0	0.0404	0.09213	126135.0	0.05357	0.11557	229202.0	0.09734	0.24629	0.0	0.0	0.0	0.0	0.0	0.0	1888.0	0.0008	0.00262
d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__;s__	2|1239||||||	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17247.0	0.00547	0.01371	7067.0	0.00224	0.00515	8605.0	0.00273	0.00781	8904.0	0.00282	0.00917	1675.0	0.00053	0.00121	8151.0	0.00258	0.00558	7352.0	0.00233	0.0059	0.0	0.0	0.0	0.0	0.0	0.0	4817.0	0.00153	0.005
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__DSM-1736;f__Dendrosporobacteraceae;g__Dendrosporobacter;s__Dendrosporobacter quercicolus	2|1239|909932|909929|1843490|146813|146817|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6106.0	0.00148	0.00681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Sporomusales;f__Sporomusaceae;g__Sporomusa;s__Sporomusa termitida	2|1239|909932|909929|1843490|2375|2377|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1119.0	0.00021	0.00097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__Nanosyncoccus;s__	2|95818||||||2|95818||||||2|95818||||||2|95818||||||2|95818||||||2|95818||||||	44.0	3e-05	0.00015	742.0	0.00048	0.00296	324.0	0.00021	0.00092	0.0	0.0	0.0	0.0	0.0	0.0	308895.0	0.20532999999999998	0.5148	287574.0	0.19402	0.44573	238101.0	0.15911999999999998	0.45513	362367.0	0.23756	0.77166	281073.0	0.18259999999999998	0.41635	53471.0	0.03553	0.07665999999999999	128352.0	0.08873	0.22452	498.0	0.00032	0.001	428991.0	0.27804	0.6322	226525.0	0.16072999999999998	0.52595
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAJLXD01;s__	2|1224||||||	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1533.0	0.00083	0.00179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Enterousia;s__	2|976|200643|171549|2005473|||	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47967.0	0.04259	0.0919	24747.0	0.02197	0.0556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas aerolata	2|1224|28211|204457|41297|13687|185951|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	168.0	4e-05	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas aurantiaca	2|1224|28211|204457|41297|13687|185949|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	2e-05	0.00011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas hominis	2|1224|28211|204457|41297|13687|2741495|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	3e-05	8e-05	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella sp009767915	2|1224|28216|80840|995019|577310|2565572|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13881.0	0.00616	0.01559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Turicimonas;s__Turicimonas muris	2|1224|28216|80840|995019|1918598|1796652|	0.0	0.0	0.0	0.0	0.0	0.0	1616.0	0.00062	0.00273	0.0	0.0	0.0	0.0	0.0	0.0	1152791.0	0.443	1.11072	460072.0	0.1768	0.40615	311226.0	0.1196	0.34209	368414.0	0.14158	0.45989	1418655.0	0.54516	1.24306	261325.0	0.10042	0.21667	196483.0	0.07551	0.19106	0.0	0.0	0.0	1232.0	0.00047	0.00108	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E koreensis_B	2|1224|1236|72274|135621|286|198620|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1638.0	0.00026	0.0006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas;s__Xanthomonas campestris	2|1224|1236|135614|32033|338|339|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	770.0	0.00015	0.00046	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	2|74201|203494|48461|1647988|239934|239935|	2741.0	0.00098	0.00508	3152.0	0.00113	0.00696	3281.0	0.00118	0.00517	4358.0	0.00156	0.00785	15786.0	0.00566	0.02607	739538.0	0.2652	0.66493	852859.0	0.30584	0.70259	804805.0	0.2886	0.8255	378253.0	0.13564	0.44062	827482.0	0.29674	0.67661	1817261.0	0.65167	1.40602	6684679.0	2.39713	6.0656	12462713.0	4.46914	13.80074	3708057.0	1.32971	3.02344	1341268.0	0.48098	1.57388

